word,ipa,index,clusterID
sad,ˈs æ d,7047,782
thank,ˈθ æ ŋ k,7048,782
excited,"ɪ k ˈs a ɪ t ə d ,",7049,782
impressed,ˌɪ m ˈp ɹ ɛ s t,7050,782
sorry,ˈs ɑ ɹ i,7051,782
glad,ˈɡ ɫ æ d,7052,782
delighted,"d ɪ ˈɫ a ɪ t ə d ,",7053,782
grateful,ˈɡ ɹ e ɪ t f ə ɫ,7054,782
save,ˈs e ɪ v,7055,940
saved,ˈs e ɪ v d,7056,940
saving,ˈs e ɪ v ɪ ŋ,7057,940
earned,ˈɝ n d,7058,705
earn,ˈɝ n,7059,705
earning,ˈɝ n ɪ ŋ,7060,705
performed,p ɝ ˈf ɔ ɹ m d,7061,87
perform,p ɝ ˈf ɔ ɹ m,7062,87
performing,p ɝ ˈf ɔ ɹ m ɪ ŋ,7063,87
serb,ˈs ɝ b,7064,465
bosnian,ˈb ɑ z n i ə n,7065,465
serbs,ˈs ɝ b z,7066,465
croatian,k ɹ o ʊ ˈe ɪ ʃ ə n,7067,465
sarajevo,ˌs ɑ ɹ ə ˈj e ɪ v o ʊ,7068,465
croat,ˈk ɹ o ʊ ˌɑ t,7069,465
croats,ˈk ɹ o ʊ ˌɑ t s,7070,465
ambassador,æ m ˈb æ s ə d ɝ,7071,371
diplomats,ˈd ɪ p ɫ ə ˌm æ t s,7072,371
diplomat,ˈd ɪ p ɫ ə ˌm æ t,7073,371
ensure,"ɛ n ˈʃ ʊ ɹ ,",7074,510
safe,ˈs e ɪ f,7075,510
secure,s ɪ k ˈj ʊ ɹ,7076,510
guarantee,ˌɡ ɛ ɹ ə n ˈt i,7077,510
secured,s ɪ k ˈj ʊ ɹ d,7078,510
assured,ə ˈʃ ʊ ɹ d,7079,510
guaranteed,ˌɡ ɛ ɹ ə n ˈt i d,7080,510
guarantees,ˌɡ ɛ ɹ ə n ˈt i z,7081,510
ensuring,"ɛ n ˈʃ ʊ ɹ ɪ ŋ ,",7082,510
securing,s ɪ k ˈj ʊ ɹ ɪ ŋ,7083,510
assure,ə ˈʃ ʊ ɹ,7084,510
assurances,"ə ˈʃ ʊ ɹ ə n s ɪ z ,",7085,510
rice,ˈɹ a ɪ s,7086,549
farm,ˈf ɑ ɹ m,7087,549
farmers,ˈf ɑ ɹ m ɝ z,7088,549
fields,ˈf i ɫ d z,7089,549
agricultural,"ˌæ ɡ ɹ ə ˈk ə ɫ t ʃ ɝ ə ɫ ,",7090,549
acres,ˈe ɪ k ɝ z,7091,549
corn,ˈk ɔ ɹ n,7092,549
farms,ˈf ɑ ɹ m z,7093,549
cotton,"ˈk ɑ t ə n ,",7094,549
wheat,"ˈh w i t ,",7095,549
crops,ˈk ɹ ɑ p s,7096,549
crop,ˈk ɹ ɑ p,7097,549
seeds,ˈs i d z,7098,549
grain,ˈɡ ɹ e ɪ n,7099,549
farming,ˈf ɑ ɹ m ɪ ŋ,7100,549
farmer,ˈf ɑ ɹ m ɝ,7101,549
organic,ɔ ɹ ˈɡ æ n ɪ k,7102,549
planted,ˈp ɫ æ n t ɪ d,7103,549
hectares,ˈh ɛ k ˌt ɑ ɹ z,7104,549
harvest,ˈh ɑ ɹ v ə s t,7105,549
dairy,ˈd ɛ ɹ i,7106,549
varieties,v ɝ ˈa ɪ ə t i z,7107,549
fruits,ˈf ɹ u t s,7108,549
planting,ˈp ɫ æ n t ɪ ŋ,7109,549
plantation,ˌp ɫ æ n ˈt e ɪ ʃ ə n,7110,549
continues,k ə n ˈt ɪ n j u z,7111,827
begins,b ɪ ˈɡ ɪ n z,7112,827
starts,ˈs t ɑ ɹ t s,7113,827
ends,ˈɛ n d z,7114,827
turns,ˈt ɝ n z,7115,827
meets,ˈm i t s,7116,827
opens,ˈo ʊ p ə n z,7117,827
reaches,"ˈɹ i t ʃ ə z ,",7118,827
arrives,ɝ ˈa ɪ v z,7119,827
enters,"ˈɛ n ɝ z ,",7120,827
joins,ˈd ʒ ɔ ɪ n z,7121,827
storm,ˈs t ɔ ɹ m,7122,206
hurricane,"ˈh ə ɹ ə ˌk e ɪ n z ,",7123,206
tropical,ˈt ɹ ɑ p ɪ k ə ɫ,7124,206
winds,"ˈw a ɪ n d z ,",7125,206
mph,"ˈɛ m ˈp i ˈe ɪ t ʃ ,",7126,206
storms,ˈs t ɔ ɹ m z,7127,206
hurricanes,ˈh ɝ ə ˌk e ɪ n z,7128,206
typhoon,ˌt a ɪ ˈf u n,7129,206
cyclone,s ɪ ˈk ɫ o ʊ n,7130,206
spot,ˈs p ɑ t,7131,914
spots,ˈs p ɑ t s,7132,914
slot,ˈs ɫ ɑ t,7133,914
bond,ˈb ɑ n d,7134,866
bonds,ˈb ɑ n d z,7135,866
treasury,ˈt ɹ ɛ ʒ ɝ i,7136,866
yield,ˈj i ɫ d,7137,866
yields,ˈj i ɫ d z,7138,866
request,"ɹ i ˈk w ɛ s t ,",7139,54
requested,"ɹ i ˈk w ɛ s t ɪ d ,",7140,54
requests,"ɹ i ˈk w ɛ s ,",7141,54
fully,ˈf ʊ ɫ i,7142,14
except,ɪ k ˈs ɛ p t,7143,14
otherwise,ˈə ð ɝ ˌw a ɪ z,7144,14
entirely,ɪ n ˈt a ɪ ɝ ɫ i,7145,14
effectively,"ˈi f ɛ k t ɪ v ɫ i ,",7146,14
essentially,"ɛ ˈs ɛ n ʃ ə ɫ i ,",7147,14
properly,ˈp ɹ ɑ p ɝ ɫ i,7148,14
basically,ˈb e ɪ s ɪ k ɫ i,7149,14
partially,"ˈp ɑ ɹ ʃ ə ɫ i ,",7150,14
poorly,ˈp u ɹ ɫ i,7151,14
accessible,æ k ˈs ɛ s ə b ə ɫ,7152,14
strictly,ˈs t ɹ ɪ k t ɫ i,7153,14
altogether,ˌɔ ɫ t ə ˈɡ ɛ ð ɝ,7154,14
permanently,ˈp ɝ m ə n ə n t ɫ i,7155,14
intact,ˌɪ n ˈt æ k t,7156,14
technically,"ˈt ɛ k n ɪ k ə ɫ i ,",7157,14
confined,k ə n ˈf a ɪ n d,7158,14
thoroughly,ˈθ ɝ o ʊ ɫ i,7159,14
rendered,ˈɹ ɛ n d ɝ d,7160,14
regime,"ɹ e ɪ ˈʒ i m ,",7161,715
coup,ˈk u,7162,715
ousted,ˈa ʊ s t ɪ d,7163,715
dictator,"ˈd ɪ k t e ɪ t ɝ ,",7164,715
ruler,ˈɹ u ɫ ɝ,7165,715
suharto,s u ˈh ɑ ɹ t o ʊ,7166,715
rulers,ˈɹ u ɫ ɝ z,7167,715
overthrow,ˈo ʊ v ɝ ˌθ ɹ o ʊ,7168,715
dictatorship,d ɪ k ˈt e ɪ t ɝ ˌʃ ɪ p,7169,715
monarchy,ˈm ɑ n ɑ ɹ k i,7170,715
toppled,ˈt ɑ p ə ɫ d,7171,715
oust,ˈa ʊ s t,7172,715
ouster,ˈa ʊ s t ɝ,7173,715
airlines,ˈɛ ɹ ˌɫ a ɪ n z,7174,85
airline,ˈɛ ɹ ˌɫ a ɪ n,7175,85
airways,ˈɛ ɹ ˌw e ɪ z,7176,85
threatened,ˈθ ɹ ɛ t ə n d,7177,752
threatening,"ˈθ ɹ ɛ t ə n ɪ ŋ ,",7178,752
threaten,ˈθ ɹ ɛ t ə n,7179,752
undermine,ˈə n d ɝ ˌm a ɪ n,7180,752
threatens,ˈθ ɹ ɛ t ə n z,7181,752
disrupt,d ɪ s ˈɹ ə p t,7182,752
failure,ˈf e ɪ ɫ j ɝ,7183,958
failing,ˈf e ɪ ɫ ɪ ŋ,7184,958
failures,ˈf e ɪ ɫ j ɝ z,7185,958
inability,ˌɪ n ə ˈb ɪ ɫ ɪ t i,7186,958
items,ˈa ɪ t ə m z,7187,229
gift,ˈɡ ɪ f t,7188,229
toys,ˈt ɔ ɪ z,7189,229
toy,ˈt ɔ ɪ,7190,229
item,ˈa ɪ t ə m,7191,229
merchandise,ˈm ɝ t ʃ ə n ˌd a ɪ z,7192,229
kill,ˈk ɪ ɫ,7193,63
defend,d ɪ ˈf ɛ n d,7194,63
please,ˈp ɫ i z,7195,63
fail,ˈf e ɪ ɫ,7196,63
destroy,d ɪ ˈs t ɹ ɔ ɪ,7197,63
harm,ˈh ɑ ɹ m,7198,63
enemies,ˈɛ n ə m i z,7199,63
shall,ˈʃ æ ɫ,7200,63
engage,ɛ n ˈɡ e ɪ d ʒ,7201,63
ignore,ˌɪ ɡ ˈn ɔ ɹ,7202,63
intend,ˌɪ n ˈt ɛ n d,7203,63
resist,"ɹ i ˈz ɪ s t ,",7204,63
intervene,ˌɪ n t ɝ ˈv i n,7205,63
punish,ˈp ə n ɪ ʃ,7206,63
confront,k ə n ˈf ɹ ə n t,7207,63
excuse,"ɪ k ˈs k j u s ,",7208,63
react,ɹ i ˈæ k t,7209,63
observe,ə b ˈz ɝ v,7210,63
unite,ˈj u ˌn a ɪ t,7211,63
interfere,"ˌɪ n ɝ ˈf ɪ ɹ ,",7212,63
remind,ɹ i ˈm a ɪ n d,7213,63
accountable,"ə ˈk a ʊ n ə b ə ɫ ,",7214,63
govern,ˈɡ ə v ɝ n,7215,63
caught,"ˈk ɑ t ,",7216,122
die,ˈd a ɪ,7217,122
alive,ə ˈɫ a ɪ v,7218,122
victim,"ˈv ɪ k t ə m ,",7219,122
magic,ˈm æ d ʒ ɪ k,7220,122
fate,ˈf e ɪ t,7221,122
affair,ə ˈf ɛ ɹ,7222,122
twin,ˈt w ɪ n,7223,122
lie,ˈɫ a ɪ,7224,122
tragedy,ˈt ɹ æ d ʒ ə d i,7225,122
unfortunately,"ə n ˈf ɔ ɹ t ʃ ə n ə t ɫ i ,",7226,122
sight,ˈs a ɪ t,7227,122
killer,ˈk ɪ ɫ ɝ,7228,122
lucky,ˈɫ ə k i,7229,122
fortune,"ˈf ɔ ɹ t ʃ ə n ,",7230,122
dying,ˈd a ɪ ɪ ŋ,7231,122
hate,ˈh e ɪ t,7232,122
desperate,"ˈd ɛ s p ɝ ɪ t ,",7233,122
everywhere,"ˈɛ v ɹ i ˌw ɛ ɹ ,",7234,122
forever,f ɝ ˈɛ v ɝ,7235,122
revenge,ɹ i ˈv ɛ n d ʒ,7236,122
terrible,ˈt ɛ ɹ ə b ə ɫ,7237,122
luck,ˈɫ ə k,7238,122
hell,ˈh ɛ ɫ,7239,122
blind,ˈb ɫ a ɪ n d,7240,122
shadow,ˈʃ æ ˌd o ʊ,7241,122
spell,ˈs p ɛ ɫ,7242,122
dirty,ˈd ɝ t i,7243,122
rid,ˈɹ ɪ d,7244,122
devil,ˈd ɛ v ə ɫ,7245,122
heaven,ˈh ɛ v ə n,7246,122
forgotten,"f ɝ ˈɡ ɑ t ə n ,",7247,122
spotlight,ˈs p ɑ t ˌɫ a ɪ t,7248,122
dragon,ˈd ɹ æ ɡ ə n,7249,122
ghost,ˈɡ o ʊ s t,7250,122
tragic,ˈt ɹ æ d ʒ ɪ k,7251,122
monster,ˈm ɑ n s t ɝ,7252,122
mess,ˈm ɛ s,7253,122
hungry,ˈh ə ŋ ɡ ɹ i,7254,122
naked,ˈn e ɪ k ə d,7255,122
ai,"ˈa ɪ ,",7256,122
ugly,ˈə ɡ ɫ i,7257,122
scare,ˈs k ɛ ɹ,7258,122
shame,ˈʃ e ɪ m,7259,122
alien,ˈe ɪ ɫ i ə n,7260,122
stark,ˈs t ɑ ɹ k,7261,122
chasing,ˈt ʃ e ɪ s ɪ ŋ,7262,122
sorts,ˈs ɔ ɹ t s,7263,122
unfortunate,"ə n ˈf ɔ ɹ t ʃ ə n ə t ,",7264,122
supposedly,s ə ˈp o ʊ z ə d ɫ i,7265,122
nightmare,ˈn a ɪ t ˌm ɛ ɹ,7266,122
drunk,ˈd ɹ ə ŋ k,7267,122
reminder,ɹ i ˈm a ɪ n d ɝ,7268,122
nicknamed,ˈn ɪ k ˌn e ɪ m d,7269,122
grim,ˈɡ ɹ ɪ m,7270,122
stupid,"ˈs t u p ə d ,",7271,122
treasure,ˈt ɹ ɛ ʒ ɝ,7272,122
lovers,ˈɫ ə v ɝ z,7273,122
mighty,ˈm a ɪ t i,7274,122
brave,ˈb ɹ e ɪ v,7275,122
paradise,ˈp ɛ ɹ ə ˌd a ɪ s,7276,122
bang,ˈb æ ŋ,7277,122
robot,"ˈɹ o ʊ ˌb ɑ t ,",7278,122
poison,ˈp ɔ ɪ z ə n,7279,122
conceived,k ə n ˈs i v d,7280,122
mercy,ˈm ɝ s i,7281,122
cruel,"ˈk ɹ u ə ɫ ,",7282,122
plight,ˈp ɫ a ɪ t,7283,122
demise,d ɪ ˈm a ɪ z,7284,122
petty,ˈp ɛ ˌt i,7285,122
ford,ˈf ɔ ɹ d,7286,767
auto,ˈɔ t o ʊ,7287,767
motor,ˈm o ʊ t ɝ,7288,767
gm,ˌd ʒ i ˈɛ m,7289,767
formula,ˈf ɔ ɹ m j ə ɫ ə,7290,767
toyota,t o ʊ ˈj o ʊ t ə,7291,767
chrysler,ˈk ɹ a ɪ s ɫ ɝ,7292,767
motors,ˈm o ʊ t ɝ z,7293,767
honda,ˈh ɔ n d ə,7294,767
automobile,"ˈɔ t ə m o ʊ ˌb i ɫ ,",7295,767
automaker,ˈɔ t o ʊ ˌm e ɪ k ɝ,7296,767
mercedes,m ɝ ˈs e ɪ d i z,7297,767
ferrari,f ɝ ˈɑ ɹ i,7298,767
automakers,ˈɔ t o ʊ ˌm e ɪ k ɝ z,7299,767
mitsubishi,ˌm ɪ t ˌs u ˈb i ʃ i,7300,767
automotive,ˌɔ t ə ˈm o ʊ t ɪ v,7301,767
bmw,ˈb i ˌɛ m ˈd ə b ə ɫ j u,7302,767
nissan,ˈn i s ɑ n,7303,767
renault,"ɹ ə ˈn o ʊ ,",7304,767
dodge,ˈd ɑ d ʒ,7305,767
fiat,ˈf a ɪ æ t,7306,767
volkswagen,ˈv o ʊ ɫ k ˌs w æ ɡ ə n,7307,767
mclaren,m ə ˈk ɫ ɛ ɹ ə n,7308,767
hyundai,"ˈh ə n ˌd e ɪ ,",7309,767
via,"ˈv a ɪ ə ,",7310,793
links,ˈɫ ɪ ŋ k s,7311,793
connection,k ə ˈn ɛ k ʃ ə n,7312,793
connected,k ə ˈn ɛ k t ɪ d,7313,793
connections,k ə ˈn ɛ k ʃ ə n z,7314,793
linking,ˈɫ ɪ ŋ k ɪ ŋ,7315,793
connect,k ə ˈn ɛ k t,7316,793
connecting,k ə ˈn ɛ k t ɪ ŋ,7317,793
connects,k ə ˈn ɛ k t s,7318,793
image,"ˈɪ m ə d ʒ ,",7319,487
pictures,ˈp ɪ k t ʃ ɝ z,7320,487
photos,ˈf o ʊ ˌt o ʊ z,7321,487
images,"ˈɪ m ə d ʒ ə z ,",7322,487
photo,ˈf o ʊ ˌt o ʊ,7323,487
scenes,ˈs i n z,7324,487
photographs,ˈf o ʊ t ə ˌɡ ɹ æ f s,7325,487
graphic,ˈɡ ɹ æ f ɪ k,7326,487
footage,ˈf ʊ t ɪ d ʒ,7327,487
portrait,ˈp ɔ ɹ t ɹ ə t,7328,487
photographer,f ə ˈt ɑ ɡ ɹ ə f ɝ,7329,487
photography,f ə ˈt ɑ ɡ ɹ ə f i,7330,487
photograph,ˈf o ʊ t ə ˌɡ ɹ æ f,7331,487
depicted,"d ɪ ˈp ɪ k t ə d ,",7332,487
portraits,ˈp ɔ ɹ t ɹ ə t s,7333,487
photographers,f ə ˈt ɑ ɡ ɹ ə f ɝ z,7334,487
accident,ˈæ k s ə d ə n t,7335,885
crash,ˈk ɹ æ ʃ,7336,885
accidents,ˈæ k s ə d ə n t s,7337,885
collision,k ə ˈɫ ɪ ʒ ə n,7338,885
crashes,ˈk ɹ æ ʃ ɪ z,7339,885
mary,ˈm ɛ ɹ i,7340,889
anne,ˈæ n,7341,889
barbara,"ˈb ɑ ɹ b ɝ ə ,",7342,889
susan,ˈs u z ə n,7343,889
sarah,ˈs ɛ ɹ ə,7344,889
jane,ˈd ʒ e ɪ n,7345,889
anna,ˈæ n ə,7346,889
ann,ˈæ n,7347,889
nancy,ˈn æ n s i,7348,889
marie,m ɝ ˈi,7349,889
margaret,"ˈm ɑ ɹ ɡ ɝ ɪ t ,",7350,889
laura,ˈɫ ɔ ɹ ə,7351,889
jennifer,ˈd ʒ ɛ n ə f ɝ,7352,889
lisa,ˈɫ i s ə,7353,889
linda,ˈɫ ɪ n d ə,7354,889
catherine,"ˈk æ θ ɝ ə n ,",7355,889
michelle,m ɪ ˈʃ ɛ ɫ,7356,889
alice,"ˈæ ɫ ə s ,",7357,889
karen,ˈk ɛ ɹ ə n,7358,889
helen,ˈh ɛ ɫ ə n,7359,889
angela,ˈæ n d ʒ ə ɫ ə,7360,889
joan,ˈd ʒ o ʊ n,7361,889
ruth,ˈɹ u θ,7362,889
martha,ˈm ɑ ɹ θ ə,7363,889
kate,ˈk e ɪ t,7364,889
amy,ˈe ɪ m i,7365,889
nicole,n ɪ ˈk o ʊ ɫ,7366,889
julia,ˈd ʒ u ɫ j ə,7367,889
carol,"ˈk æ ɹ ə ɫ ,",7368,889
julie,ˈd ʒ u ɫ i,7369,889
janet,"ˈd ʒ æ n ə t ,",7370,889
andrea,"ˈæ n ˌd ɹ i ə ,",7371,889
gloria,ˈɡ ɫ ɔ ɹ i ə,7372,889
lynn,ˈɫ ɪ n,7373,889
ellen,ˈɛ ɫ ə n,7374,889
rachel,ˈɹ e ɪ t ʃ ə ɫ,7375,889
patricia,p ə ˈt ɹ ɪ ʃ ə,7376,889
louise,ɫ u ˈi z,7377,889
betty,ˈb ɛ t i,7378,889
christine,k ɹ ɪ ˈs t i n,7379,889
jessica,ˈd ʒ ɛ s ɪ k ə,7380,889
caroline,ˈk ɛ ɹ ə ˌɫ a ɪ n,7381,889
emily,ˈɛ m ɪ ɫ i,7382,889
elena,"ˈɛ ɫ ə n ɑ ,",7383,889
donna,ˈd ɑ n ə,7384,889
diane,d a ɪ ˈæ n,7385,889
jo,ˈd ʒ o ʊ,7386,889
mae,ˈm e ɪ,7387,889
respect,"ɹ i ˈs p ɛ k t ,",7388,546
basic,ˈb e ɪ s ɪ k,7389,546
values,ˈv æ ɫ j u z,7390,546
equal,ˈi k w ə ɫ,7391,546
principle,ˈp ɹ ɪ n s ə p ə ɫ,7392,546
principles,ˈp ɹ ɪ n s ə p ə ɫ z,7393,546
fundamental,"ˌf ə n d ə ˈm ɛ n ə ɫ ,",7394,546
equality,ɪ ˈk w ɑ ɫ ə t i,7395,546
bowl,ˈb o ʊ ɫ,7396,627
giants,ˈd ʒ a ɪ ə n t s,7397,627
chiefs,ˈt ʃ i f s,7398,627
lakers,ˈɫ e ɪ k ɝ z,7399,627
bears,ˈb ɛ ɹ z,7400,627
cowboys,ˈk a ʊ ˌb ɔ ɪ z,7401,627
patriots,ˈp e ɪ t ɹ i ə t s,7402,627
lions,ˈɫ a ɪ ə n z,7403,627
bulls,ˈb ʊ ɫ z,7404,627
saints,ˈs e ɪ n t s,7405,627
warriors,"ˈw ɔ ɹ i ɝ z ,",7406,627
knicks,ˈn ɪ k s,7407,627
bruins,ˈb ɹ u ɪ n z,7408,627
nets,ˈn ɛ t s,7409,627
raiders,ˈɹ e ɪ d ɝ z,7410,627
devils,ˈd ɛ v ə ɫ z,7411,627
celtics,ˈs ɛ ɫ t ɪ k s,7412,627
broncos,ˈb ɹ ɑ ŋ k o ʊ z,7413,627
dolphins,ˈd ɑ ɫ f ə n z,7414,627
hawks,ˈh ɔ k s,7415,627
falcons,ˈf æ ɫ k ə n z,7416,627
panthers,ˈp æ n θ ɝ z,7417,627
rams,ˈɹ æ m z,7418,627
colts,ˈk o ʊ ɫ t s,7419,627
steelers,ˈs t i ɫ ɝ z,7420,627
packers,ˈp æ k ɝ z,7421,627
cox,ˈk ɑ k s,7422,837
slightly,ˈs ɫ a ɪ t ɫ i,7423,798
significantly,s ɪ ɡ ˈn ɪ f ɪ k ə n t ɫ i,7424,798
somewhat,"ˈs ə m ˈw ə t ,",7425,798
gradually,"ˈɡ ɹ æ d ʒ u ə ɫ i ,",7426,798
greatly,ˈɡ ɹ e ɪ t ɫ i,7427,798
dramatically,"d ɹ ə ˈm æ t ɪ k ə ɫ i ,",7428,798
considerably,k ə n ˈs ɪ d ɝ ə b ɫ i,7429,798
substantially,s ə b ˈs t æ n ʃ ə ɫ i,7430,798
lighter,ˈɫ a ɪ t ɝ,7431,798
kim,ˈk ɪ m,7432,69
il,ˈɪ ɫ,7433,69
jong,ˈd ʒ ɔ ŋ,7434,69
jung,ˈj ʊ ŋ,7435,69
actor,ˈæ k t ɝ,7436,922
actress,ˈæ k t ɹ ə s,7437,922
comedian,k ə ˈm i d i ə n,7438,922
offensive,ə ˈf ɛ n s ɪ v,7439,153
nfl,ˈɛ ˌn ɛ ˈf ɛ ɫ,7440,153
defensive,d ɪ ˈf ɛ n s ɪ v,7441,153
quarterback,ˈk w ɔ ɹ t ɝ ˌb æ k,7442,153
offense,ə ˈf ɛ n s,7443,153
tackle,ˈt æ k ə ɫ,7444,153
receiver,"ɹ ə ˈs i v ɝ ,",7445,153
linebacker,ˈɫ a ɪ n ˌb æ k ɝ,7446,153
adds,ˈæ d z,7447,276
updates,"ˈə p ˌd e ɪ t s ,",7448,276
quotes,ˈk w o ʊ t s,7449,276
graf,ˈɡ ɹ æ f,7450,276
update,"ˈə p ˌd e ɪ t ,",7451,276
quote,ˈk w o ʊ t,7452,276
promised,ˈp ɹ ɑ m ə s t,7453,805
pledged,ˈp ɫ ɛ d ʒ d,7454,805
promise,ˈp ɹ ɑ m ə s,7455,805
vowed,ˈv a ʊ d,7456,805
promises,ˈp ɹ ɑ m ə s ə z,7457,805
pledge,ˈp ɫ ɛ d ʒ,7458,805
pledges,ˈp ɫ ɛ d ʒ ɪ z,7459,805
entertainment,"ˌɛ n ɝ ˈt e ɪ n m ə n t ,",7460,959
disney,ˈd ɪ z n i,7461,959
warner,ˈw ɔ ɹ n ɝ,7462,959
universal,ˌj u n ə ˈv ɝ s ə ɫ,7463,959
studios,ˈs t u d i ˌo ʊ z,7464,959
sony,ˈs o ʊ n i,7465,959
universe,ˈj u n ə ˌv ɝ s,7466,959
comics,ˈk ɑ m ɪ k s,7467,959
walt,ˈw ɔ ɫ t,7468,959
dc,ˌd i ˈs i,7469,959
paramount,ˈp ɛ ɹ ə ˌm a ʊ n t,7470,959
creator,k ɹ i ˈe ɪ t ɝ,7471,959
marvel,ˈm ɑ ɹ v ə ɫ,7472,959
nintendo,n ɪ n ˈt ɛ n d o ʊ,7473,959
captured,ˈk æ p t ʃ ɝ d,7474,690
capture,ˈk æ p t ʃ ɝ,7475,690
capturing,ˈk æ p t ʃ ɝ ɪ ŋ,7476,690
pick,ˈp ɪ k,7477,935
picked,ˈp ɪ k t,7478,935
picking,ˈp ɪ k ɪ ŋ,7479,935
picks,ˈp ɪ k s,7480,935
golf,"ˈɡ ɑ ɫ f ,",7481,319
woods,ˈw ʊ d z,7482,319
pga,ˈp i ˈd ʒ i ˈe ɪ,7483,319
extended,"ɪ k ˈs t ɛ n d ə d ,",7484,717
extend,ɪ k ˈs t ɛ n d,7485,717
extension,ɪ k ˈs t ɛ n ʃ ə n,7486,717
stretch,ˈs t ɹ ɛ t ʃ,7487,717
longest,"ˈɫ ɔ ŋ ɡ ə s t ,",7488,717
extending,ɪ k ˈs t ɛ n d ɪ ŋ,7489,717
span,ˈs p æ n,7490,717
extends,ɪ k ˈs t ɛ n d z,7491,717
stretched,ˈs t ɹ ɛ t ʃ t,7492,717
stretching,ˈs t ɹ ɛ t ʃ ɪ ŋ,7493,717
hurt,ˈh ɝ t,7494,620
seriously,ˈs ɪ ɹ i ə s ɫ i,7495,620
badly,ˈb æ d ɫ i,7496,620
severely,s ə ˈv ɪ ɹ ɫ i,7497,620
damaging,ˈd æ m ɪ d ʒ ɪ ŋ,7498,620
critically,"ˈk ɹ ɪ t ɪ k ə ɫ i ,",7499,620
hurting,ˈh ɝ t ɪ ŋ,7500,620
eye,ˈa ɪ,7501,365
eyes,ˈa ɪ z,7502,365
arm,ˈɑ ɹ m,7503,365
hair,ˈh ɛ ɹ,7504,365
skin,ˈs k ɪ n,7505,365
mouth,ˈm a ʊ θ,7506,365
legs,ˈɫ ɛ ɡ z,7507,365
neck,ˈn ɛ k,7508,365
chest,ˈt ʃ ɛ s t,7509,365
wound,"ˈw a ʊ n d ,",7510,365
nose,ˈn o ʊ z,7511,365
bones,ˈb o ʊ n z,7512,365
finger,ˈf ɪ ŋ ɡ ɝ,7513,365
tail,ˈt e ɪ ɫ,7514,365
teeth,ˈt i θ,7515,365
knife,ˈn a ɪ f,7516,365
stomach,ˈs t ə m ə k,7517,365
ear,"ˈi ɹ ,",7518,365
fingers,ˈf ɪ ŋ ɡ ɝ z,7519,365
shoulders,ˈʃ o ʊ ɫ d ɝ z,7520,365
ears,"ˈi ɹ z ,",7521,365
throat,ˈθ ɹ o ʊ t,7522,365
tongue,ˈt ə ŋ,7523,365
bite,ˈb a ɪ t,7524,365
skull,ˈs k ə ɫ,7525,365
flesh,ˈf ɫ ɛ ʃ,7526,365
background,ˈb æ k ˌɡ ɹ a ʊ n d,7527,11
description,d ɪ s ˈk ɹ ɪ p ʃ ə n,7528,11
detailed,d ɪ ˈt e ɪ ɫ d,7529,11
summary,ˈs ə m ɝ i,7530,11
overview,ˈo ʊ v ɝ v ˌj u,7531,11
artists,ˈɑ ɹ t ɪ s t s,7532,67
musicians,m j u ˈz ɪ ʃ ə n z,7533,67
performers,p ɝ ˈf ɔ ɹ m ɝ z,7534,67
celebrities,s ə ˈɫ ɛ b ɹ ɪ t i z,7535,67
singers,ˈs ɪ ŋ ɝ z,7536,67
dancers,ˈd æ n s ɝ z,7537,67
represented,ˌɹ ɛ p ɹ ɪ ˈz ɛ n t ɪ d,7538,418
represents,ˌɹ ɛ p ɹ ɪ ˈz ɛ n t s,7539,418
represent,ˌɹ ɛ p ɹ ɪ ˈz ɛ n t,7540,418
representing,ˌɹ ɛ p ɹ ɪ ˈz ɛ n t ɪ ŋ,7541,418
waiting,ˈw e ɪ t ɪ ŋ,7542,540
wait,ˈw e ɪ t,7543,540
waited,ˈw e ɪ t ɪ d,7544,540
awaiting,ə ˈw e ɪ t ɪ ŋ,7545,540
cell,ˈs ɛ ɫ,7546,121
cells,ˈs ɛ ɫ z,7547,121
gene,ˈd ʒ i n,7548,121
stem,ˈs t ɛ m,7549,121
protein,ˈp ɹ o ʊ ˌt i n,7550,121
genes,ˈd ʒ i n z,7551,121
proteins,ˈp ɹ o ʊ ˌt i n z,7552,121
enzyme,ˈɛ n ˌz a ɪ m,7553,121
fish,ˈf ɪ ʃ,7554,454
wild,ˈw a ɪ ɫ d,7555,454
animals,ˈæ n ə m ə ɫ z,7556,454
bird,ˈb ɝ d,7557,454
animal,ˈæ n ə m ə ɫ,7558,454
horse,ˈh ɔ ɹ s,7559,454
dog,ˈd ɔ ɡ,7560,454
bear,ˈb ɛ ɹ,7561,454
humans,"ˈh j u m ə n z ,",7562,454
dogs,"ˈd ɑ ɡ z ,",7563,454
hunt,ˈh ə n t,7564,454
hunting,ˈh ə n t ɪ ŋ,7565,454
horses,"ˈh ɔ ɹ s ə z ,",7566,454
cattle,ˈk æ t ə ɫ,7567,454
mad,ˈm æ d,7568,454
cat,ˈk æ t,7569,454
bull,ˈb ʊ ɫ,7570,454
cow,ˈk a ʊ,7571,454
lion,ˈɫ a ɪ ə n,7572,454
pet,ˈp ɛ t,7573,454
feeding,ˈf i d ɪ ŋ,7574,454
poultry,ˈp o ʊ ɫ t ɹ i,7575,454
breeding,ˈb ɹ i d ɪ ŋ,7576,454
sheep,ˈʃ i p,7577,454
salmon,ˈs æ m ə n,7578,454
mouse,ˈm a ʊ s,7579,454
cats,ˈk æ t s,7580,454
